"","X","IdCliente","Apellido","ScoringCrediticio","Pais","Genero","Edad","IdCuenta","BalanceCuenta","CantidadProductos","TarjetaCredito","Activo","SalarioEstimado","DejaBanco","SalarioNuevo"
"5735",2465,15805704,"Murphy",745,"Francia","Femenino",32,5823,0,4,0,1,179705.13,1,213849.1047
"5736",9502,15705448,"Gilbert",647,"Alemania","Masculino",52,10079,130013.12,1,1,1,190806.36,1,227059.5684
"5737",9785,15597951,"Muir",471,"Francia","Femenino",58,3726,114713.57,1,1,1,36315.03,0,43214.8857
"5738",1572,15806132,"Martin",555,"Francia","Masculino",55,3094,146798.81,1,1,1,74149.77,0,88238.2263
"5739",8186,15622171,"Nnamdi",642,"Francia","Masculino",30,4124,80964.57,2,1,0,174738.2,0,207938.458
"5740",9620,15567855,"Chukwufumnanya",623,"Francia","Femenino",29,9929,0,2,0,0,39382.06,0,46864.6514
"5741",7814,15750549,"Akobundu",660,"Alemania","Masculino",30,10773,84440.1,2,1,1,60485.98,0,71978.3162
"5742",6617,15762134,"Liang",506,"Alemania","Masculino",59,5743,119152.1,2,1,1,170679.74,0,203108.8906
"5743",6488,15718071,"Tuan",655,"Francia","Femenino",51,3964,0,2,0,1,15801.02,0,18803.2138
"5744",1401,15777893,"Davide",777,"Francia","Masculino",43,8544,0,2,1,0,21785.91,0,25925.2329
"5745",7229,15586069,"Abernathy",560,"Francia","Femenino",30,9396,108883.29,1,1,0,27914.95,0,33218.7905
"5746",241,15677336,"Aitken",557,"Alemania","Masculino",57,9364,120043.13,1,1,0,132370.75,1,157521.1925
"5747",1761,15699225,"Pirozzi",757,"Francia","Masculino",46,8780,0,2,1,0,37460.05,0,44577.4595
"5748",4506,15744622,"Osorio",822,"Francia","Masculino",32,6283,116358,1,1,0,108798.36,0,129470.0484
"5749",8160,15624677,"Marquez",543,"Alemania","Femenino",37,10711,122304.65,2,0,0,33998.7,0,40458.453
"5750",8973,15579820,"Robertson",704,"España","Masculino",38,10643,106687.76,1,1,0,173776.5,0,206794.035
"5751",7936,15626507,"Chukwubuikem",558,"Francia","Masculino",27,7241,152283.39,1,1,0,183271.15,0,218092.6685
"5752",2654,15754177,"Bazarova",712,"España","Masculino",53,2642,111061.01,2,0,0,26542.17,0,31585.1823
"5753",9644,15749093,"Tretyakova",801,"Francia","Masculino",43,10350,158713.08,2,0,0,98586.14,0,117317.5066
"5754",8574,15570895,"Ch'in",608,"Francia","Masculino",42,7251,163548.07,1,1,0,38866.85,0,46251.5515
"5755",9346,15723411,"Jamieson",607,"España","Femenino",36,2539,98266.3,1,1,1,46416.36,0,55235.4684
"5756",3204,15622370,"Boyle",813,"Alemania","Masculino",30,10485,116416.94,1,0,1,85808.22,0,102111.7818
"5757",344,15638149,"Rowley",528,"Francia","Masculino",37,2510,103772.45,1,1,0,197111.99,0,234563.2681
"5758",7565,15673984,"Daniels",536,"Francia","Femenino",35,5267,0,1,1,0,171840.24,1,204489.8856
"5759",389,15650889,"Golubev",710,"Alemania","Femenino",30,2338,133537.1,2,1,0,155593.74,0,185156.5506
"5760",9003,15795224,"Wu",760,"Francia","Masculino",39,4125,178585.46,1,1,0,67131.3,1,79886.247
"5761",2579,15594577,"De Luca",556,"Francia","Masculino",35,4076,0,2,1,1,192751.18,0,229373.9042
"5762",2921,15635531,"Boag",575,"España","Femenino",30,9752,0,2,1,0,185341.63,0,220556.5397
"5763",589,15742511,"Gordon",514,"Francia","Masculino",35,9980,121030.9,1,1,0,10008.68,0,11910.3292
"5764",5140,15657214,"Hsia",601,"Francia","Masculino",74,3003,0,2,0,1,51554.58,0,61349.9502
"5765",4308,15680920,"Marchesi",695,"Francia","Masculino",46,1217,49512.55,1,1,0,133007.34,0,158278.7346
"5766",7830,15712264,"Plumb",713,"Francia","Femenino",39,10659,0,2,1,1,126263.97,0,150254.1243
"5767",3412,15747757,"Trevascus",600,"Alemania","Femenino",58,8259,118723.11,1,0,0,6209.51,1,7389.3169
"5768",955,15733872,"Marino",791,"Alemania","Femenino",33,9125,130229.71,2,0,0,54019.93,1,64283.7167
"5769",6324,15759751,"Tsui",483,"Francia","Masculino",48,5359,0,2,1,1,110059.38,0,130970.6622
"5770",1440,15718064,"Chia",635,"España","Masculino",29,10679,0,2,0,0,117173.8,0,139436.822
"5771",6784,15779973,"Gibbons",684,"Alemania","Masculino",35,10620,99967.76,1,1,1,176882.08,0,210489.6752
"5772",8080,15793346,"Ofodile",602,"Francia","Femenino",72,7279,0,2,1,1,171260.66,0,203800.1854
"5773",5548,15788556,"Trouette",683,"Francia","Femenino",42,5730,148283.94,1,1,1,44692.63,1,53184.2297
"5774",1840,15621083,"Douglas",698,"Francia","Masculino",57,3918,136325.48,2,1,1,72549.27,1,86333.6313
"5775",6343,15643048,"Mueller",639,"Francia","Masculino",66,9479,0,2,0,1,42240.54,0,50266.2426
"5776",6467,15646037,"Sopuluchi",641,"Francia","Masculino",77,2615,0,3,1,1,81514.06,0,97001.7314
"5777",4534,15724764,"Lawley",667,"Alemania","Femenino",42,9688,64404.26,2,0,0,26022.37,0,30966.6203
"5778",7797,15567063,"Manna",766,"Alemania","Femenino",34,5401,106434.94,1,0,1,137995.66,1,164214.8354
"5779",2883,15767908,"Nicholson",567,"Francia","Masculino",38,5597,127678.8,2,0,0,45422.89,0,54053.2391
"5780",2661,15625092,"Colombo",502,"Alemania","Femenino",57,6005,101465.31,1,1,0,43568.31,1,51846.2889
"5781",7874,15813974,"Maruff",731,"Alemania","Masculino",37,7178,116880.53,1,0,0,172718.35,1,205534.8365
"5782",3494,15791040,"Vasilyeva",801,"España","Masculino",58,10193,79954.61,2,1,1,30484.19,0,36276.1861
"5783",8668,15782659,"Mamelu",527,"Francia","Masculino",32,3503,0,1,1,0,109523.88,0,130333.4172
"5784",2120,15812497,"D'Albertis",654,"Alemania","Masculino",37,2542,112146.12,1,1,0,75927.35,0,90353.5465
"5785",4597,15658100,"Piccio",695,"Francia","Femenino",42,9340,0,2,0,1,140724.64,0,167462.3216
"5786",1380,15623210,"Smith",484,"Alemania","Femenino",55,8214,149349.58,3,0,0,137519.92,1,163648.7048
"5787",9696,15569364,"Victor",666,"Francia","Masculino",36,5450,0,2,1,0,35156.54,0,41836.2826
"5788",8567,15650237,"Morgan",754,"España","Femenino",32,1151,0,2,1,0,89520.75,0,106529.6925
"5789",4626,15678385,"Lange",465,"Francia","Masculino",25,2459,78247.31,2,1,1,10472.31,0,12462.0489
"5790",8666,15652948,"Yen",738,"Francia","Masculino",33,10512,92676.3,1,1,0,105817.63,0,125922.9797
"5791",9196,15769948,"Palerma",737,"Alemania","Masculino",35,2028,133377.8,1,0,1,64050.19,0,76219.7261
"5792",2679,15589793,"Onwuamaeze",604,"Francia","Masculino",53,2952,144453.75,1,1,0,190998.96,1,227288.7624
"5793",1294,15779581,"Bottrill",734,"España","Femenino",43,4091,55853.33,2,0,1,94811.85,1,112826.1015
"5794",1132,15598070,"Marchesi",564,"Francia","Femenino",33,4203,135946.26,1,1,0,63170,0,75172.3
"5795",9950,15769169,"Trentino",645,"Francia","Masculino",41,2200,0,1,0,1,28667.56,0,34114.3964
"5796",9116,15572022,"Han",605,"Francia","Femenino",36,9141,0,1,0,1,690.84,0,822.0996
"5797",7777,15701412,"T'ien",739,"Francia","Masculino",40,7477,0,2,0,0,173321.65,0,206252.7635
"5798",9740,15642885,"Gray",792,"Francia","Masculino",30,3957,0,2,1,0,199644.2,0,237576.598
"5799",664,15765257,"Meng",564,"España","Masculino",31,8118,121461.87,1,1,1,20432.09,1,24314.1871
"5800",9021,15739168,"Fowler",511,"Francia","Femenino",31,4947,137411.29,1,0,1,161854.98,0,192607.4262
"5801",4185,15801441,"Campbell",670,"Alemania","Femenino",35,8113,79585.96,1,0,1,198802.9,0,236575.451
"5802",6314,15596552,"Stephens",535,"Alemania","Masculino",48,2353,134542.73,1,1,1,58203.67,1,69262.3673
"5803",842,15801934,"Su",678,"Francia","Masculino",66,5361,0,2,1,1,47117.03,0,56069.2657
"5804",1425,15789097,"Keeley",644,"Francia","Masculino",48,3290,0,2,0,1,44965.54,1,53508.9926
"5805",8461,15607877,"Maclean",576,"España","Masculino",26,10841,0,2,0,1,34101.06,0,40580.2614
"5806",8483,15650432,"Liu",849,"Alemania","Masculino",41,6063,84622.13,1,1,1,198072.16,0,235705.8704
"5807",5943,15598948,"DeRose",523,"España","Femenino",24,10432,172231.93,1,0,1,155144.12,0,184621.5028
"5808",503,15577806,"Chiu",794,"Alemania","Femenino",54,4277,75900.84,1,1,1,192154.66,0,228664.0454
"5809",3900,15631406,"Munro",459,"Alemania","Masculino",50,9018,109387.9,1,1,0,155721.15,0,185308.1685
"5810",8378,15605835,"Rice",743,"Francia","Masculino",37,3129,69143.91,2,0,1,105780.18,0,125878.4142
"5811",3048,15792489,"Polyakova",622,"España","Masculino",42,9035,0,2,1,0,119127.06,0,141761.2014
"5812",3993,15628155,"Dike",410,"Francia","Femenino",35,6489,117183.74,1,1,1,109733.73,0,130583.1387
"5813",7466,15576111,"Reagan",734,"Alemania","Masculino",33,9048,121898.58,1,1,0,61829.89,0,73577.5691
"5814",869,15672145,"Swift",534,"Francia","Femenino",34,1443,121551.58,2,1,1,70179,0,83513.01
"5815",5657,15705506,"Perry",751,"España","Masculino",38,8612,0,2,0,0,90839.61,0,108099.1359
"5816",5697,15597945,"Dellucci",636,"España","Femenino",32,1022,0,2,1,0,138555.46,0,164880.9974
"5817",569,15681075,"Chukwualuka",682,"Francia","Femenino",58,6192,0,1,1,1,706.5,0,840.735
"5818",5037,15716501,"Moon",659,"Francia","Masculino",32,8861,95377.13,1,0,1,187551.24,0,223185.9756
"5819",9831,15636520,"Milani",692,"Francia","Masculino",27,6720,125547.53,1,0,0,7900.46,0,9401.5474
"5820",6209,15605916,"Uvarova",659,"Francia","Femenino",50,9185,0,1,1,0,183399.12,1,218244.9528
"5821",2011,15809248,"Cole",524,"Francia","Femenino",36,1093,0,2,1,0,109614.57,0,130441.3383
"5822",3576,15723105,"Feetham",756,"Francia","Femenino",28,6177,0,1,1,1,164394.65,0,195629.6335
"5823",4341,15710978,"Palerma",715,"Alemania","Masculino",42,4724,88120.97,2,1,1,21333.22,0,25386.5318
"5824",6350,15672216,"Uvarov",584,"Francia","Femenino",40,10214,82441.75,1,0,0,80852.11,0,96214.0109
"5825",4807,15661903,"Hsia",699,"Francia","Femenino",43,4659,80764.03,1,1,0,199378.58,1,237260.5102
"5826",1797,15771856,"Cremin",632,"España","Femenino",32,8319,0,2,1,0,19525.65,0,23235.5235
"5827",1433,15777892,"Samsonova",721,"Alemania","Masculino",37,1198,107720.64,1,1,1,158591.12,0,188723.4328
"5828",1057,15672692,"Yin",787,"Francia","Femenino",42,1726,145988.65,2,1,1,79510.37,0,94617.3403
"5829",4167,15692664,"Diribe",677,"Francia","Femenino",58,10980,90022.85,1,0,1,2988.28,0,3556.0532
"5830",2288,15623927,"Alexander",576,"Francia","Masculino",55,3261,0,2,1,1,94450.97,0,112396.6543
"5831",179,15682369,"Pisano",613,"Francia","Masculino",47,7240,146034.74,1,1,1,77146.14,0,91803.9066
"5832",4416,15618391,"Doyle",810,"Francia","Masculino",33,7836,0,2,1,1,77965.67,0,92779.1473
"5833",7938,15588854,"Wu",715,"Francia","Femenino",31,8650,110581.29,1,1,1,94715.24,0,112711.1356
"5834",522,15618926,"Nwachukwu",520,"España","Masculino",43,2545,0,2,1,1,36202.74,0,43081.2606
"5835",6981,15648005,"Russell",672,"España","Masculino",33,3319,0,2,1,1,182738,0,217458.22
"5836",3849,15703728,"Chieloka",700,"España","Masculino",47,6140,0,1,1,0,121798.52,1,144940.2388
"5837",5482,15664214,"Hearn",670,"Francia","Masculino",33,5651,141204.65,2,1,0,76257.46,0,90746.3774
"5838",9937,15734578,"Craig",726,"Francia","Femenino",53,8262,113537.73,1,0,1,28367.21,0,33756.9799
"5839",6894,15575676,"Chung",638,"Francia","Masculino",24,4982,0,2,0,1,162597.15,0,193490.6085
"5840",5342,15732967,"Cremonesi",731,"Francia","Masculino",19,9585,0,2,1,1,151581.79,0,180382.3301
"5841",4137,15693732,"Kilgour",775,"Francia","Femenino",66,4385,0,2,1,1,67622.34,0,80470.5846
"5842",8177,15707114,"Holder",831,"Francia","Masculino",30,2883,0,2,0,1,3430.38,0,4082.1522
"5843",5399,15748649,"Shen",644,"Francia","Masculino",40,8517,93183.19,1,1,0,73882.49,0,87920.1631
"5844",2503,15639665,"Herbert",846,"España","Masculino",61,10392,0,2,1,1,96202.44,0,114480.9036
"5845",832,15587596,"Morrison",628,"España","Femenino",39,5200,107553.33,1,1,0,117523.41,0,139852.8579
"5846",7549,15683118,"Rechner",590,"Francia","Masculino",32,6947,0,2,1,0,138889.15,0,165278.0885
"5847",9651,15780359,"Storey",643,"Alemania","Masculino",25,7564,115142.9,1,1,1,148098.95,0,176237.7505
"5848",6840,15805254,"Ndukaku",652,"España","Femenino",75,1086,0,2,1,1,114675.75,0,136464.1425
"5849",8377,15720509,"Hs?",696,"Francia","Masculino",34,5100,150856.79,1,0,1,8236.78,0,9801.7682
"5850",9311,15783859,"Boni",733,"Francia","Femenino",24,8114,161884.99,1,1,1,9617.24,0,11444.5156
"5851",5847,15608968,"Averyanov",714,"Alemania","Masculino",21,1847,86402.52,2,0,0,27330.59,0,32523.4021
"5852",4109,15737909,"Bates",759,"Francia","Masculino",44,8477,111095.58,2,1,0,100137.7,0,119163.863
"5853",8131,15591248,"Chukwumaobim",628,"Francia","Femenino",29,8438,71996.29,1,1,1,34857.46,0,41480.3774
"5854",8220,15797194,"T'ao",570,"Francia","Masculino",39,7182,129674.89,2,1,0,80552.36,0,95857.3084
"5855",1322,15605531,"Daly",457,"España","Femenino",38,10212,0,2,1,0,173219.09,0,206130.7171
"5856",7578,15770711,"Lu",766,"Alemania","Femenino",28,9294,90696.78,1,0,1,21597.2,0,25700.668
"5857",4188,15722632,"Dickson",716,"Alemania","Masculino",50,8975,119655.77,1,1,1,12944.17,1,15403.5623
"5858",4614,15748069,"Clunie",485,"Francia","Femenino",25,6145,134467.26,1,1,1,113266.09,0,134786.6471
"5859",4657,15589643,"Ngozichukwuka",684,"España","Femenino",41,3254,0,1,1,1,138394.37,0,164689.3003
"5860",5736,15792989,"Bianchi",543,"Francia","Femenino",71,6300,104308.77,1,1,1,25650.04,0,30523.5476
"5861",3681,15745354,"Franklin",611,"España","Femenino",37,1408,0,2,1,0,125696.26,0,149578.5494
"5862",1836,15797389,"Hsia",604,"España","Masculino",23,2821,124577.33,1,1,1,7267.25,0,8648.0275
"5863",8944,15774104,"Chukwualuka",539,"España","Masculino",39,6366,0,2,1,1,48189.94,0,57346.0286
"5864",6341,15622083,"Paterson",647,"Alemania","Masculino",30,8461,143138.91,2,1,0,2955.46,0,3516.9974
"5865",743,15695792,"Ch'ien",673,"Francia","Masculino",65,4981,0,1,1,1,85733.33,0,102022.6627
"5866",5519,15680001,"McDonald",602,"Francia","Masculino",38,5299,111835.94,2,1,0,124389.61,0,148023.6359
"5867",4179,15675328,"Knight",449,"Francia","Femenino",37,3887,0,2,1,0,82176.48,0,97790.0112
"5868",9763,15767722,"Richardson",593,"Francia","Femenino",39,4422,117704.73,1,1,0,197933.5,0,235540.865
"5869",7179,15809823,"Thurgood",491,"Alemania","Masculino",19,3991,125860.2,1,0,0,129690.5,0,154331.695
"5870",6095,15701175,"Bruno",493,"Francia","Femenino",33,5992,90791.69,1,1,1,59659.53,0,70994.8407
"5871",2342,15812482,"Young",575,"Francia","Masculino",27,7314,139301.68,1,1,0,99843.98,0,118814.3362
"5872",5938,15781127,"Giordano",663,"España","Femenino",33,9441,96769.04,1,1,1,36864.05,0,43868.2195
"5873",7024,15574842,"Lorenzo",653,"Alemania","Femenino",25,3422,158266.42,3,1,1,199357.24,0,237235.1156
"5874",7572,15662238,"Davis",822,"Francia","Masculino",37,5810,105563,1,1,0,182624.93,0,217323.6667
"5875",4600,15802351,"Beers",755,"Alemania","Femenino",33,3103,90560.3,2,1,1,42607.69,0,50703.1511
"5876",6321,15654300,"Mao",530,"Alemania","Masculino",33,6846,75242.28,1,0,1,101694.67,0,121016.6573
"5877",381,15681174,"Zuev",730,"Francia","Masculino",39,2031,116537.6,1,0,0,145679.6,0,173358.724
"5878",7954,15713983,"Mao",780,"Alemania","Masculino",34,8165,94108.54,2,1,0,177235.21,0,210909.8999
"5879",4792,15617065,"Pan",650,"España","Masculino",42,8328,194532.66,1,1,0,171045.31,1,203543.9189
"5880",1043,15661249,"Bellucci",699,"Francia","Masculino",53,1607,0,2,0,1,111307.98,0,132456.4962
"5881",1510,15611365,"Fanucci",730,"Francia","Femenino",32,9641,127661.69,1,0,0,60905.51,0,72477.5569
"5882",6724,15785367,"McGuffog",651,"Francia","Femenino",56,8488,0,1,0,0,84383.22,1,100416.0318
"5883",8810,15773394,"Bergamaschi",644,"Francia","Masculino",38,7921,0,2,1,1,79928.41,0,95114.8079
"5884",5462,15594349,"Streeten",850,"Francia","Masculino",49,3147,122486.47,1,0,1,59748.19,0,71100.3461
"5885",1708,15592091,"Belbin",620,"España","Masculino",31,5020,166833.86,2,1,1,135171.6,0,160854.204
"5886",5375,15724648,"Chikezie",725,"Francia","Masculino",26,10413,98684.15,1,0,0,133720.57,0,159127.4783
"5887",7836,15771139,"Douglas",578,"Alemania","Masculino",34,2964,147487.23,2,1,0,66680.77,0,79350.1163
"5888",4908,15783349,"Montague",481,"España","Masculino",39,6227,111233.09,1,1,1,123995.15,0,147554.2285
"5889",9944,15637857,"Woolacott",616,"Francia","Femenino",31,8729,0,1,0,1,76456.17,0,90982.8423
"5890",4806,15610271,"Andreev",684,"España","Femenino",42,5677,103210.27,1,1,0,31002.03,0,36892.4157
"5891",6660,15682435,"P'eng",600,"Francia","Masculino",35,3202,143744.77,2,1,0,104076.51,0,123851.0469
"5892",7339,15721730,"Amechi",601,"España","Femenino",44,2732,0,2,1,0,58561.31,0,69687.9589
"5893",3895,15738411,"Ho",505,"Francia","Masculino",34,3526,104498.79,1,0,1,126451.14,0,150476.8566
"5894",4073,15777855,"Manna",649,"Francia","Masculino",45,4741,0,2,0,1,75204.21,0,89493.0099
"5895",9213,15784218,"Mason",620,"España","Masculino",38,6555,0,2,1,1,38015.34,0,45238.2546
"5896",7886,15644724,"Fan",472,"Francia","Masculino",31,3738,58662.92,2,0,1,73322,0,87253.18
"5897",3797,15764335,"Caldwell",463,"Alemania","Femenino",41,5029,123151.51,2,1,0,70127.93,0,83452.2367
"5898",2759,15650437,"Shen",522,"Alemania","Masculino",32,9381,124450.36,2,1,1,165786.1,0,197285.459
"5899",2316,15583499,"Chiagoziem",510,"Francia","Masculino",32,2816,103324.78,1,1,1,46127.7,0,54891.963
"5900",5635,15580988,"Odell",842,"Francia","Masculino",29,4456,0,2,1,1,123437.05,0,146890.0895
"5901",8210,15772503,"Burns",737,"Francia","Femenino",33,9263,0,2,1,0,115115.32,0,136987.2308
"5902",9253,15656100,"Candler",632,"Francia","Femenino",49,7119,167962.7,1,0,0,140201.21,0,166839.4399
"5903",9723,15616529,"Hsieh",613,"España","Masculino",34,2149,0,1,1,1,41724.72,0,49652.4168
"5904",9577,15772337,"Lawrence",723,"Alemania","Femenino",49,10035,153855.52,1,1,1,180862.26,1,215226.0894
"5905",4943,15811773,"Hsia",543,"Francia","Masculino",36,1566,0,2,1,1,141210.5,0,168040.495
"5906",8153,15755825,"McGuirk",666,"Francia","Masculino",39,3514,0,2,1,0,102999.33,0,122569.2027
"5907",3925,15701164,"Onyeorulu",506,"Francia","Femenino",34,1084,90307.62,1,1,1,159235.29,0,189489.9951
"5908",4559,15781574,"Ma",636,"España","Masculino",76,8553,126534.6,1,1,1,39789.62,0,47349.6478
"5909",7123,15570932,"Pirozzi",666,"Francia","Masculino",43,4070,137780.74,2,1,1,119100.05,1,141729.0595
"5910",4945,15710365,"Thomson",646,"Francia","Masculino",50,7622,104129.24,2,1,0,181794.86,1,216335.8834
"5911",7129,15628145,"Forwood",682,"Francia","Femenino",43,1143,125851.93,1,1,1,193318.33,0,230048.8127
"5912",8392,15710424,"Page",435,"Francia","Masculino",36,1870,0,1,1,1,197015.2,0,234448.088
"5913",1140,15707505,"Taylor",699,"España","Masculino",31,7349,125927.51,2,1,0,147661.47,0,175717.1493
"5914",2203,15745266,"Norman",434,"España","Masculino",55,9380,0,1,0,1,73562.05,1,87538.8395
"5915",5565,15582149,"Ts'ui",850,"Alemania","Femenino",34,8958,129668.43,2,1,1,88743.99,0,105605.3481
"5916",8680,15735784,"Gardner",583,"Francia","Masculino",38,8816,0,1,1,0,47848.56,0,56939.7864
"5917",5382,15702300,"Walker",671,"Francia","Masculino",27,4335,0,2,0,0,120893.07,0,143862.7533
"5918",8700,15684011,"Miller",576,"Alemania","Masculino",29,9084,130575.26,1,0,1,173629.78,0,206619.4382
"5919",7825,15709861,"He",766,"Alemania","Masculino",30,6940,127786.28,2,1,1,28879.3,0,34366.367
"5920",7036,15587210,"McCartney",591,"Alemania","Femenino",44,9009,113581.98,1,1,0,1985.41,0,2362.6379
"5921",3172,15566563,"Duigan",777,"Francia","Femenino",30,8738,137851.31,1,1,0,5008.23,1,5959.7937
"5922",289,15667321,"Cocci",644,"España","Masculino",49,10254,0,2,1,1,145089.64,0,172656.6716
"5923",3512,15672930,"Palerma",722,"España","Masculino",37,9595,0,2,1,0,31921.95,0,37987.1205
"5924",5573,15636551,"Nixon",711,"Francia","Femenino",29,9209,130181.47,2,1,0,31811.44,0,37855.6136
"5925",4484,15572174,"Mazzi",825,"Francia","Masculino",29,9244,148874.01,2,0,1,71192.82,0,84719.4558
"5926",3820,15677123,"Aksyonova",767,"España","Masculino",37,5777,0,2,1,1,24734.25,0,29433.7575
"5927",5305,15682355,"Sabbatini",772,"Alemania","Masculino",42,10999,75075.31,2,1,0,92888.52,1,110537.3388
"5928",5800,15618213,"Nnanna",674,"Francia","Femenino",32,4391,85757.93,1,1,1,95481,0,113622.39
"5929",6090,15813451,"Fleetwood-Smith",677,"España","Masculino",18,10933,134796.87,2,1,1,114858.9,0,136682.091
"5930",3009,15659234,"Y?",494,"Francia","Masculino",30,5482,85704.95,1,0,1,27886.06,0,33184.4114
"5931",9351,15592570,"Marino",773,"España","Femenino",23,4290,0,2,1,0,56759.79,0,67544.1501
"5932",2821,15782630,"Genovese",543,"Francia","Masculino",35,4504,137482.19,1,0,0,62389.35,0,74243.3265
"5933",2439,15638272,"Tien",609,"España","Masculino",32,8474,99883.16,1,1,1,120594.85,0,143507.8715
"5934",4163,15774738,"Campa",632,"Francia","Masculino",44,2375,107764.75,1,1,0,185667.72,0,220944.5868
"5935",8678,15661349,"Perkins",633,"Francia","Masculino",35,6361,0,2,1,0,65675.47,0,78153.8093
"5936",5065,15649992,"Alexander",681,"España","Masculino",65,1812,134714.7,2,0,1,190419.81,0,226599.5739
"5937",3366,15631217,"Young",663,"Francia","Masculino",40,9101,156218.19,1,0,1,33607.72,0,39993.1868
"5938",5358,15787255,"Manfrin",650,"Alemania","Femenino",55,6094,140891.46,3,1,1,179834.45,1,214002.9955
"5939",6753,15704284,"Ekechukwu",736,"Alemania","Masculino",57,3136,95295.39,1,1,0,28434.44,1,33836.9836
"5940",7575,15765287,"Grant",850,"Francia","Femenino",38,6664,0,2,1,0,9015.07,0,10727.9333
"5941",1934,15624388,"Henderson",649,"Alemania","Femenino",50,3317,155393.32,1,1,1,87351.42,1,103948.1898
"5942",4195,15778915,"Harris",737,"Francia","Femenino",32,10158,128551.36,2,0,1,189402.71,0,225389.2249
"5943",9487,15616931,"Moore",653,"Francia","Masculino",41,3141,102768.42,1,1,0,55663.85,0,66239.9815
"5944",8371,15694765,"Sabbatini",610,"Alemania","Masculino",49,7896,113882.33,1,1,0,195813.81,1,233018.4339
"5945",5350,15757911,"Trevisani",643,"España","Femenino",32,4515,0,1,0,0,131301.74,0,156249.0706
"5946",7711,15672966,"Cross",682,"España","Femenino",64,6699,0,2,1,1,103318.44,0,122948.9436
"5947",6217,15744582,"Randall",680,"Francia","Femenino",24,3601,0,3,1,0,154971.63,1,184416.2397
"5948",5778,15610972,"Crawford",681,"Alemania","Femenino",44,6759,91115.76,2,0,0,24208.84,1,28808.5196
"5949",1791,15690744,"Custance",683,"Francia","Masculino",43,9330,112499.42,2,1,0,30375.18,0,36146.4642
"5950",2527,15809515,"Lewis",797,"Alemania","Masculino",32,9615,151922.94,1,1,0,8877.06,0,10563.7014
"5951",7945,15743007,"Seabrook",643,"Francia","Femenino",45,1884,45144.43,1,1,0,60917.24,1,72491.5156
"5952",5974,15780140,"Bellucci",435,"Alemania","Masculino",32,1892,57017.06,2,1,1,5907.11,0,7029.4609
"5953",341,15750121,"Tung",639,"Francia","Masculino",38,9314,0,1,1,0,42862.82,0,51006.7558
"5954",7789,15673907,"Alexander",659,"Francia","Masculino",20,8452,0,2,0,0,112572.02,0,133960.7038
"5955",6861,15582492,"Moore",535,"Francia","Femenino",29,3996,112367.34,1,1,0,185630.76,0,220900.6044
"5956",1118,15696852,"Hsu",803,"Francia","Femenino",32,5900,192122.84,1,1,1,54277.45,1,64590.1655
"5957",7264,15684934,"Rose",726,"Francia","Masculino",31,10008,0,2,1,1,106117.3,0,126279.587
"5958",585,15812750,"Ozioma",591,"Francia","Masculino",24,1731,147360,1,1,1,25310.82,0,30119.8758
"5959",4160,15614687,"Tien",677,"Alemania","Femenino",44,4535,148770.61,2,1,1,191057.76,0,227358.7344
"5960",5942,15805671,"Louis",648,"Francia","Masculino",32,5723,0,1,0,1,117323.31,0,139614.7389
"5961",3013,15764021,"Frolov",617,"Francia","Masculino",34,7036,61687.33,2,1,0,105965.25,0,126098.6475
"5962",9197,15745533,"Sargent",799,"Francia","Femenino",63,6256,110314.21,2,1,0,37464,1,44582.16
"5963",6843,15612207,"Hill",840,"Alemania","Femenino",51,7557,87779.83,1,0,1,36687.11,1,43657.6609
"5964",5602,15814116,"Castiglione",583,"Francia","Femenino",42,8520,0,2,1,0,144039.05,0,171406.4695
"5965",1874,15584114,"Ogbonnaya",678,"Alemania","Femenino",43,4077,153393.18,2,1,1,193828.27,0,230655.6413
"5966",6779,15628308,"Akubundu",850,"Francia","Femenino",24,8748,0,2,1,1,13159.9,0,15660.281
"5967",3053,15666197,"Boni",430,"Alemania","Femenino",38,9624,153058.64,1,1,0,99377.27,0,118258.9513
"5968",7875,15800856,"Ewen",643,"España","Masculino",34,2302,83132.09,1,1,1,21360.88,0,25419.4472
"5969",231,15569503,"Yeh",765,"Francia","Masculino",44,3065,0,2,1,1,159899.97,0,190280.9643
"5970",7762,15686696,"Brown",817,"Francia","Femenino",37,6523,81070.34,2,1,0,80985.88,0,96373.1972
"5971",3801,15770225,"Padovesi",493,"Francia","Masculino",36,3216,0,2,1,1,65816.53,0,78321.6707
"5972",6339,15647091,"Endrizzi",725,"Alemania","Masculino",19,1058,75888.2,1,0,0,45613.75,0,54280.3625
"5973",2326,15605968,"Fancher",574,"Francia","Masculino",26,2483,97460.1,1,1,1,43093.67,0,51281.4673
"5974",1727,15811762,"Pickering",583,"Alemania","Femenino",54,1632,115988.86,1,1,0,57553.98,1,68489.2362
"5975",4353,15639549,"Jen",718,"Alemania","Femenino",33,10622,70541.06,1,0,0,88592.8,0,105425.432
"5976",6549,15649418,"Krylov",776,"Francia","Femenino",29,2896,178171.04,2,1,1,115818.51,0,137824.0269
"5977",133,15806926,"Watson",615,"Francia","Femenino",35,1992,97440.02,2,1,1,139816.1,0,166381.159
"5978",1321,15756560,"Moran",599,"España","Femenino",46,3553,81742.84,2,1,0,83282.21,0,99105.8299
"5979",1128,15684461,"McKay",469,"España","Femenino",31,5039,0,1,1,0,146213.75,1,173994.3625
