"","X","IdCliente","Apellido","ScoringCrediticio","Pais","Genero","Edad","IdCuenta","BalanceCuenta","CantidadProductos","TarjetaCredito","Activo","SalarioEstimado","DejaBanco"
"5514",3201,15790254,"Wood",741,"España","Masculino",50,8017,78737.61,1,1,1,13018.96,0
"5515",625,15638882,"Cardell",710,"Alemania","Femenino",62,10333,148214.36,1,1,0,48571.14,1
"5516",1778,15694125,"McElhone",669,"Francia","Masculino",57,6795,0,2,1,1,56875.76,0
"5517",6232,15738588,"Nebechi",660,"Alemania","Femenino",37,7078,133200.09,1,0,0,71433.88,0
"5518",7007,15582960,"Short",473,"Francia","Femenino",33,3279,125827.43,1,0,1,145698.73,0
"5519",8709,15757541,"Rickard",778,"Francia","Femenino",33,4880,151772.63,2,0,0,180249.94,1
"5520",2731,15685640,"Dancy",649,"Francia","Femenino",41,8737,130931.83,1,1,1,144808.37,0
"5521",7102,15627002,"Taylor",728,"Francia","Masculino",38,6259,115934.74,1,1,1,139059.05,0
"5522",5068,15669589,"Page",491,"Alemania","Femenino",68,6021,95039.12,1,0,1,116471.14,1
"5523",3417,15570379,"Whitelegge",669,"España","Masculino",51,6839,88827.53,1,0,0,85250.77,1
"5524",9978,15631868,"Robertson",744,"España","Masculino",36,1315,153804.44,1,1,1,87213.33,0
"5525",6078,15635388,"Austin",640,"España","Masculino",47,10237,89047.14,1,1,0,116286.25,0
"5526",1665,15585249,"Mironova",741,"Francia","Masculino",42,10318,106036.52,1,1,NA,194686.78,1
"5527",4431,15751120,"Loyau",752,"Francia","Femenino",36,4900,119912.46,1,1,0,124354.92,0
"5528",3586,15730447,"Anderson",629,"Francia","Femenino",49,1651,0,2,1,1,196335.48,0
"5529",5318,15779985,"Lo",750,"Alemania","Femenino",37,6363,133199.71,2,1,1,27366.77,0
"5530",2204,15643908,"Turnbull",433,"Francia","Femenino",49,8849,0,1,1,1,87711.61,0
"5531",9551,15610147,"Ross",632,"Francia","Masculino",60,5193,0,2,0,1,2085.32,0
"5532",1555,15810807,"Alekseeva",513,"Francia","Femenino",43,7388,0,2,1,0,152499.8,0
"5533",3796,15585133,"Wei",657,"España","Femenino",27,5877,0,2,0,0,6468.24,0
"5534",4235,15735106,"Bishop",647,"España","Masculino",28,8383,149594.02,2,1,0,102325.19,0
"5535",4895,15722122,"Findlay",544,"Francia","Femenino",40,5899,0,1,0,1,161076.92,0
"5536",2857,15783097,"Lombardo",813,"Alemania","Masculino",27,9685,111348.15,1,1,0,46422.46,0
"5537",7821,15662151,"Gould",554,"Francia","Masculino",40,3171,0,1,0,1,168780.04,0
"5538",2548,15674991,"Kao",667,"Francia","Masculino",42,1672,0,2,0,1,58137.42,0
"5539",7851,15675842,"Pinto",656,"España","Masculino",26,5182,139584.57,1,1,0,36308.93,0
"5540",3537,15639415,"Thompson",850,"Francia","Masculino",35,3330,162442.35,1,1,0,183566.78,0
"5541",4297,15719302,"Brennan",765,"Francia","Femenino",50,2188,126547.8,1,1,1,79579.94,1
"5542",1357,15665629,"Chiang",719,"España","Femenino",33,6960,0,2,1,0,20016.59,0
"5543",3575,15725679,"Hsia",531,"Francia","Femenino",47,1494,0,1,0,0,194998.34,1
"5544",941,15677173,"Law",555,"Francia","Masculino",37,2797,124969.13,1,1,0,60194.05,0
"5545",6558,15774551,"K?",772,"España","Masculino",NA,9083,112029.83,1,1,1,186948.35,0
"5546",7614,15720687,"Chidubem",576,"Francia","Femenino",41,5313,112609.91,1,0,0,191035.18,1
"5547",3887,15802088,"Grant",521,"España","Femenino",22,7005,0,1,1,1,101311.95,0
"5548",27,15690456,"Yudina",749,"Alemania","Femenino",32,10600,79523.13,1,0,1,157648.12,0
"5549",377,15630328,"Bird",635,"Francia","Femenino",48,1951,130796.33,2,1,1,43250.3,0
"5550",5494,15700255,"Robson",814,"Alemania","Masculino",44,2697,95488.82,2,0,0,107013.59,0
"5551",3969,15776128,"Hs?",716,"Francia","Femenino",44,5489,155114.9,1,0,0,133871.83,0
"5552",1056,15701765,"Vincent",575,"España","Femenino",37,2512,0,2,0,0,30114.32,0
"5553",5196,15770525,"T'an",760,"España","Masculino",28,2769,141038.57,2,0,0,16287.38,0
"5554",5744,15701200,"Lucciano",576,"Francia","Masculino",36,2509,0,2,1,1,48314,0
"5555",6069,15679961,"Davidson",708,"España","Masculino",46,7934,68799.72,1,1,1,39704.14,0
"5556",3029,15799932,"Iweobiegbunam",812,"Francia","Masculino",24,5618,0,2,1,1,156906.15,0
"5557",1554,15649793,"Lovely",658,"Francia","Masculino",20,5952,0,2,0,0,187638.34,0
"5558",2323,15583850,"Davidson",672,"Alemania","Masculino",68,5439,126061.51,2,1,1,184936.77,0
"5559",3591,15812982,"Francis",509,"España","Masculino",38,3206,0,1,0,0,168460.12,0
"5560",4553,15608387,"Fu",786,"Francia","Femenino",29,2907,0,2,1,0,103372.79,0
"5561",3491,15691513,"Dawkins",592,"Francia","Masculino",60,8699,0,4,1,1,13614.01,1
"5562",7864,15766374,"Leak",632,"Alemania","Masculino",42,2562,119624.6,2,1,1,195978.86,0
"5563",6998,15660636,"Carpenter",540,"España","Femenino",40,10522,0,2,1,0,3560,0
"5564",3739,15614962,"Pavlova",623,"España","Femenino",50,7997,87116.71,1,1,1,104382.11,0
"5565",9524,15796370,"Shah",604,"España","Masculino",40,10893,155455.43,1,0,1,113581.85,0
"5566",4748,15662203,"Bremer",579,"Alemania","Femenino",42,5295,137560.38,2,1,1,85424.34,0
"5567",9255,15641359,"Shao",662,"España","Femenino",35,4548,0,2,0,0,2423.9,1
"5568",2739,15570073,"Marian",721,"España","Masculino",57,10546,0,1,1,1,195940.96,0
"5569",4267,15598097,"Johnstone",550,"Francia","Masculino",44,7489,0,2,1,0,26257.01,0
"5570",1379,15716218,"Higgins",709,"Francia","Femenino",45,7545,104118.5,1,0,1,174032,0
"5571",7307,15633059,"Fanucci",413,"Francia","Masculino",34,1100,0,2,0,0,6534.18,0
"5572",8302,15711468,"Tennant",527,"Francia","Femenino",32,4326,0,2,1,1,44099.75,0
"5573",5870,15574213,"Wilson",789,"Francia","Femenino",53,NA,158271.74,1,1,1,5036.39,1
"5574",4742,15681220,"Chou",503,"Francia","Femenino",37,5091,0,2,1,1,97893.32,0
"5575",8705,15654772,"Kwemto",640,"Francia","Femenino",47,10025,89799.46,2,0,1,13783.77,1
"5576",3091,15721307,"Pickering",694,"Alemania","Masculino",37,3816,95668.82,2,1,0,100335.55,0
"5577",8561,15782418,"Ku",589,"Alemania","Femenino",19,5219,83495.11,1,1,1,143022.31,1
"5578",361,15757310,"Otitodilichukwu",655,"Alemania","Masculino",67,10558,148363.38,1,1,1,186995.17,0
"5579",1037,15611315,"Ts'ao",708,"Alemania","Femenino",23,10153,71433.08,1,1,0,103697.57,0
"5580",8140,15612667,"Bird",680,"España","Masculino",42,6341,0,1,1,0,136377.21,0
"5581",7347,15798850,"Goddard",576,"Francia","Masculino",32,3945,0,2,1,0,4660.91,0
"5582",9518,15729489,"Hyde",762,"Alemania","Femenino",34,4712,98592.88,1,0,1,191790.29,1
"5583",9510,15648479,"Stephenson",655,"Francia","Femenino",45,5481,0,2,1,0,166830.71,0
"5584",7790,15587584,"Nebeuwa",503,"España","Masculino",31,7176,0,2,1,1,21645.06,0
"5585",8189,15576714,"Manna",687,"España","Femenino",21,2578,0,2,1,1,154767.34,0
"5586",4336,15617331,"Sergeyeva",637,"Alemania","Femenino",39,7551,109698.41,1,1,1,88391.29,1
"5587",8753,15785819,"Shao",681,"Francia","Masculino",38,1295,0,2,1,1,112491.96,0
"5588",3519,15658889,"Watson",689,"Francia","Masculino",22,3744,136444.25,1,1,0,51980.25,1
"5589",3291,15588080,"Giles",675,"Francia","Masculino",54,4239,0,1,1,0,110273.84,1
"5590",4756,15652999,"Milne",742,"Alemania","Masculino",33,10865,137937.95,1,1,1,51387.1,0
"5591",8615,15793331,"Blair",812,"Francia","Masculino",32,8988,133050.97,2,1,0,89385.92,0
"5592",8632,15667588,"Arcuri",670,"España","Femenino",40,8628,0,1,1,1,182650.15,0
"5593",3816,15758531,"Y?",732,"Francia","Femenino",40,3385,0,2,1,0,154189.08,0
"5594",6716,15665008,"Sidorov",805,"Alemania","Femenino",26,5647,42712.87,2,1,1,28861.69,0
"5595",9022,15613844,"Murphy",557,"Francia","Femenino",28,2228,146445.24,2,1,0,184317.74,0
"5596",9075,15684103,"Mellor",674,"Francia","Femenino",26,4420,0,2,1,1,138423.1,0
"5597",337,15622117,"Fries",625,"España","Femenino",31,3641,0,2,1,0,151843.54,0
"5598",7168,15811327,"Pan",700,"España","Masculino",54,2158,79415.67,1,0,1,139735.54,0
"5599",6905,15607176,"Kang",674,"Francia","Masculino",22,8791,0,1,1,1,173940.59,0
"5600",981,15686776,"Rossi",557,"Francia","Femenino",32,1263,184686.41,2,1,0,14956.44,0
"5601",2792,15681697,"Rueda",508,"Francia","Masculino",31,5323,72541.48,1,1,0,129803.08,0
"5602",6916,15800116,"Bowman",712,"Alemania","Masculino",28,1275,145605.44,1,0,1,93883.53,0
"5603",1046,15709199,"Burson",511,"España","Femenino",40,7911,0,1,1,1,184118.73,0
"5604",2991,15796721,"Nnamutaezinwa",778,"Francia","Masculino",38,2333,145018.49,2,1,1,126702.41,0
"5605",8414,15764033,"Lin",693,"Alemania","Femenino",43,10129,121927.92,1,1,0,87994.95,1
"5606",8251,15631159,"H?",705,"Alemania","Masculino",41,3924,72252.64,2,1,1,142514.66,0
"5607",6492,15704910,"Rios",631,"España","Masculino",23,5069,0,2,1,0,13813.24,0
"5608",2596,15603454,"Sanders",735,"Alemania","Masculino",28,10936,160454.15,2,0,1,114957.22,0
"5609",7554,15803840,"Forbes",729,"Francia","Femenino",32,6865,0,2,0,0,150803.44,0
"5610",300,15606613,"Samson",655,"Francia","Femenino",59,3028,0,1,1,0,88958.49,1
"5611",8688,15768451,"MacDonald",739,"Alemania","Masculino",40,4704,149131.03,3,1,1,60036.99,1
"5612",711,15813283,"Mai",605,"Francia","Femenino",34,9280,0,1,0,0,35982.42,0
"5613",2683,15665460,"Isayeva",732,"España","Femenino",67,5388,0,2,1,1,177783.04,0
"5614",4786,15618171,"James",669,"Francia","Femenino",33,10947,0,2,0,1,107221.03,0
"5615",237,15773972,"Balashov",614,"Francia","Masculino",50,1309,137104.47,1,1,0,127166.49,1
"5616",5674,15706557,"Ferguson",626,"Francia","Femenino",52,9098,0,2,1,0,32159.46,1
"5617",243,15775339,"Lori",520,"Francia","Femenino",29,6616,95947.76,1,1,0,4696.44,0
"5618",7982,15647800,"Greco",850,"Francia","Femenino",34,10932,101266.51,1,1,0,33501.98,0
"5619",2635,15688760,"Obialo",522,"Alemania","Femenino",37,5867,95022.57,1,1,1,129107.59,0
"5620",862,15677249,"Somadina",731,"España","Masculino",42,5955,101043.63,1,1,1,192175.52,0
"5621",4050,15748854,"Sung",723,"Alemania","Femenino",28,4892,91938.31,1,1,0,143481.85,0
"5622",9813,15632264,"Kay",476,"Francia","Femenino",34,1013,0,2,1,0,26260.98,0
"5623",4702,15676576,"Stephenson",646,"Francia","Femenino",43,9537,143061.88,1,1,0,61937.6,0
"5624",8334,15814033,"Milano",759,"España","Masculino",38,7011,0,2,1,0,20778.39,0
"5625",3970,15587233,"Donoghue",457,"Francia","Masculino",41,2377,73700.12,3,1,1,185750.02,1
"5626",3922,15572361,"Chill",790,"Alemania","Femenino",34,8641,164011.48,1,1,0,199420.41,0
"5627",3043,15701537,"Ignatiev",756,"Francia","Masculino",60,4139,0,1,1,1,166513.49,1
"5628",6881,15569526,"Morales",601,"Francia","Masculino",40,10765,98627.13,2,0,0,77977.69,0
"5629",787,15727291,"McKay",821,"Francia","Femenino",40,9666,0,2,1,0,194273.12,0
"5630",3474,15694188,"Obidimkpa",700,"España","Femenino",46,2835,56580.95,2,0,1,45424.13,0
"5631",1250,15715031,"Davidson",600,"Francia","Femenino",28,2532,0,2,0,1,52193.23,0
"5632",1013,15713517,"Otitodilinna",529,"Francia","Masculino",39,9710,102025.08,2,1,0,12351.01,0
"5633",8998,15791131,NA,551,"Alemania","Femenino",NA,3736,143340.44,1,1,0,145796.49,0
"5634",6194,15728564,"Lo",682,"Francia","Masculino",41,6371,0,2,0,1,134158.09,1
"5635",5802,15700212,"Shih",475,"Francia","Femenino",46,2486,0,2,0,0,122953,1
"5636",3124,15734438,"Kanayochukwu",590,"Francia","Femenino",29,5866,0,2,1,0,121846.81,0
"5637",5977,15632118,"Pirozzi",698,"España","Masculino",45,5503,164450.94,1,1,0,141970.02,1
"5638",3381,15737910,"Houghton",703,"Alemania","Masculino",35,7108,140691.08,2,1,0,167810.26,0
"5639",4594,15725811,"Lim",705,"Francia","Masculino",25,1850,97544.29,1,0,1,59887.15,0
"5640",6934,15651315,"Dilke",627,"Francia","Masculino",41,6553,0,2,1,0,132719.8,0
"5641",7161,15651144,"Yao",632,"Alemania","Femenino",35,7131,150561.03,2,0,0,64722.61,0
"5642",5488,15664311,"Yang",637,"Alemania","Masculino",28,9255,123675.69,1,1,1,166458.41,0
"5643",7152,15758050,"Madukwe",622,"España","Masculino",37,5692,0,2,1,0,4459.5,0
"5644",4968,15585835,"Lord",655,"España","Femenino",34,3706,109783.69,2,1,0,134034.32,0
"5645",2929,15788946,"Anthony",605,"España","Femenino",29,3625,116805.82,1,0,0,4092.75,0
"5646",4275,15666166,"Pettry",653,"Francia","Femenino",74,8273,121276.32,1,1,1,160348.31,0
"5647",1270,15778149,"Connolly",538,"España","Masculino",68,5298,0,2,1,0,110440.5,1
"5648",6627,15775905,"Moore",612,"Alemania","Femenino",47,3569,130024.87,1,1,1,45750.21,1
"5649",4206,15644551,"Wimble",751,"España","Femenino",37,9698,99773.85,2,1,0,54865.92,0
"5650",3614,15637169,"Maclean",838,"España","Femenino",67,4542,103267.8,1,1,1,78310.04,0
"5651",8004,15619898,"Chiefo",785,"Francia","Masculino",55,10595,0,2,1,1,7008.65,0
"5652",3787,15594812,"Campbell",806,"España","Femenino",37,8109,137794.18,2,0,1,75232.02,0
"5653",2299,15782879,"Lang",656,"Francia","Masculino",40,6576,0,2,1,1,180553.48,0
"5654",1267,15785576,"Mayrhofer",434,"Alemania","Masculino",71,9157,119496.87,1,1,0,125848.88,0
"5655",9769,15767804,"Feng",729,"Francia","Masculino",44,7420,0,2,1,0,151733.43,0
"5656",3976,15701160,"Azubuike",556,"Alemania","Femenino",43,10759,125890.72,1,1,1,74854.97,0
"5657",8555,15609637,"Nkemakolam",652,"Francia","Masculino",51,4155,0,2,0,1,43496.36,0
"5658",4047,15566251,"Ferrari",618,"Francia","Femenino",37,2141,96652.86,1,1,0,98686.4,1
"5659",9642,15720529,"Schiavone",591,"Francia","Masculino",29,8051,0,2,1,1,108684.65,0
"5660",5147,15787693,"Kharlamov",559,"España","Masculino",38,8097,145874.35,1,1,0,56311.39,1
"5661",9666,15807663,"McGregor",667,"Francia","Masculino",43,1861,190227.46,1,1,0,97508.04,1
"5662",8236,15761102,"T'ao",707,"España","Femenino",32,4937,132835.56,1,0,0,136877.24,0
"5663",3821,15722535,"Ireland",457,"Francia","Femenino",33,8677,127837.54,1,0,1,60013.17,0
"5664",6830,15733032,"Butler",651,"España","Masculino",47,10311,0,2,1,1,119808.64,0
"5665",8490,15730460,"Oleary",722,"Francia","Masculino",37,1447,0,1,0,0,120906.83,0
"5666",1365,15674000,"Cattaneo",645,"Francia","Masculino",44,10946,0,2,0,1,166707.22,0
"5667",9728,15600813,"Hyde",717,"Francia","Masculino",50,6756,90305.76,1,1,1,124626.57,0
"5668",6398,15763612,"T'an",756,"Alemania","Masculino",41,2320,124439.49,2,0,1,47093.11,0
"5669",3324,15786200,"Brock",564,"Francia","Masculino",31,3701,0,2,1,0,53520.03,0
"5670",2416,15700656,"Balashova",662,"Francia","Masculino",32,7803,0,2,0,0,65089.38,0
"5671",8064,15738936,"Stevenson",760,"Alemania","Masculino",29,9151,103607.24,2,0,1,86334.64,0
"5672",3783,15690829,"Sandefur",430,"Alemania","Masculino",49,9066,137115.16,1,1,0,146516.86,1
"5673",9236,15608528,"Munro",645,"Francia","Femenino",68,6236,0,4,1,1,176353.87,1
"5674",5085,15641490,"Windsor",850,"Alemania","Femenino",25,6328,69385.17,2,1,0,87834.24,0
"5675",3859,15631603,"Ponomaryova",813,"Francia","Masculino",32,5016,122889.88,1,1,1,26476.18,0
"5676",8426,15685805,"Ginikanwa",673,"España","Femenino",35,9982,0,2,1,0,98618.79,0
"5677",1416,15769499,"Lampungmeiua",545,"España","Femenino",74,2056,0,2,1,1,161326.73,0
"5678",3402,15597930,"Wilson",646,"Francia","Masculino",52,3795,59669.43,1,0,0,172495.81,1
"5679",9583,15603883,"Ch'in",818,"Francia","Masculino",36,10746,0,2,1,1,8037.03,0
"5680",97,15648320,"Heller",658,"Francia","Femenino",31,4346,123974.96,1,1,0,102153.75,0
"5681",3076,15610105,"Shen",666,"Alemania","Femenino",21,5121,121827.43,2,1,1,99818.31,0
"5682",9465,15725141,"Whiddon",716,"Francia","Femenino",44,2573,109528.28,1,1,0,27341.63,1
"5683",2206,15569438,"Mai",607,"Alemania","Masculino",36,5181,106702.94,2,0,0,198313.69,0
"5684",5199,15640106,"Mason",613,"Francia","Masculino",40,10195,124339.9,1,0,0,193309.58,0
"5685",1989,15631927,"Thomas",574,"España","Femenino",28,3685,0,2,0,0,185660.3,0
"5686",6317,15761654,"Boni",726,"España","Masculino",30,5516,134152.29,1,1,1,147822.44,0
"5687",4084,15793901,"Capon",639,"Francia","Femenino",27,6900,0,2,0,0,125244.18,0
"5688",2657,15644297,"Austin",732,"Alemania","Masculino",38,8956,178787.54,1,1,1,195760.53,0
"5689",1391,15736271,"Dumetochukwu",498,"Francia","Femenino",29,5238,0,1,1,0,190035.83,0
"5690",2405,15735263,"Hsueh",736,"Francia","Masculino",27,3645,51522.75,1,0,1,192131.77,0
"5691",1397,15788683,"Kang",588,"Alemania","Femenino",34,4606,129417.82,1,1,0,153727.32,0
"5692",5998,15806455,"Miller",611,"Francia","Masculino",27,10974,0,2,1,1,157474.1,0
"5693",7779,15802741,"Mitchel",625,"Francia","Femenino",51,1689,136294.97,1,1,0,38867.46,1
"5694",5052,15738980,"Yobanna",506,"Francia","Masculino",43,10796,0,2,1,0,105568.6,0
"5695",7813,15698927,"Ritchie",675,"Francia","Masculino",39,10604,0,2,0,1,36267.21,0
"5696",5284,15690079,"Boniwell",591,"España","Masculino",30,NA,124857.69,2,0,0,50485.7,0
"5697",4507,15621893,"Bellucci",727,"Francia","Masculino",18,3137,NA,1,1,1,46941.41,0
"5698",4960,15775295,"McIntyre",630,"Francia","Femenino",40,2389,118633.08,1,0,1,60032.46,1
"5699",6770,15733387,"Pham",707,"España","Femenino",53,2226,109663.47,1,1,1,52110.45,0
"5700",3670,15721207,"Piazza",625,"Alemania","Masculino",42,6612,100047.33,1,1,0,93429.95,0
"5701",4077,15785519,"May",565,"Francia","Masculino",36,1883,106192.1,1,1,0,149575.59,0
"5702",4699,15701319,"Baxter",614,"Alemania","Femenino",37,9379,96340.81,2,1,1,139377.24,1
"5703",1855,15748797,"Dale",636,"España","Femenino",33,2397,0,1,1,0,92277.47,1
"5704",6824,15617301,"Chamberlin",774,"Alemania","Masculino",36,7258,130809.77,1,1,0,152290.28,0
"5705",4355,15782806,"Watson",718,"España","Masculino",28,3938,0,2,1,0,146875.86,0
"5706",875,15702430,"Ignatyeva",548,"Francia","Femenino",35,2168,0,1,1,1,31299.71,0
"5707",6568,15783615,"Ramos",630,"Alemania","Masculino",50,3286,129370.91,4,1,1,47775.34,1
"5708",4922,15579131,"Ricci",835,"Francia","Masculino",25,9968,0,2,1,1,83449.65,0
"5709",6683,15746553,"Castles",526,"Alemania","Masculino",50,5243,124233.24,1,0,1,159456.87,1
"5710",5329,15622985,"Lin",679,"Francia","Femenino",39,9567,0,1,0,0,172939.3,1
"5711",767,15656592,"Toscano",646,"Alemania","Masculino",48,9730,169023.33,2,1,1,175657.55,0
"5712",5978,15708713,"Hill",633,"Francia","Masculino",35,9600,0,2,1,1,36249.76,0
"5713",1377,15576723,"Ts'ai",740,"Francia","Femenino",37,3667,0,2,1,1,194270.91,0
"5714",3698,15594917,"Miller",676,"Francia","Femenino",34,1214,63095.01,1,1,1,40645.81,0
"5715",6397,15599268,"Yobachi",584,"España","Masculino",32,2207,0,2,1,0,10956.82,0
"5716",306,15723064,"Kistler",603,"España","Masculino",24,9778,165149.13,2,1,0,21858.28,0
"5717",7818,15810845,"T'ang",636,"Francia","Masculino",42,1184,0,2,1,1,55470.78,0
"5718",3806,15595036,"Doherty",726,NA,"Masculino",30,10665,92847.59,1,1,0,146154.06,0
"5719",8472,15679453,"Hung",614,"Alemania","Femenino",39,8697,125997.22,1,1,1,128049.34,1
"5720",7088,15605339,"Baker",673,"Francia","Femenino",37,10213,0,2,1,1,37411.35,0
"5721",4991,15575391,"Claypool",677,"Francia","Femenino",37,9819,0,2,1,1,38252.25,0
"5722",318,15746333,"Blake",562,"Francia","Femenino",57,7685,0,3,1,0,6554.97,1
"5723",9310,15580579,"Trevisani",490,"Francia","Femenino",40,8586,0,1,1,1,49594.19,1
"5724",7449,15764618,"Tseng",815,"España","Femenino",39,3376,0,1,1,1,85167.88,0
"5725",8014,15682540,"Cremonesi",602,"Francia","Femenino",33,8173,0,2,1,1,112928.74,0
"5726",3613,15596761,"Hawdon",515,"Alemania","Masculino",60,4207,113715.36,1,1,0,18424.24,1
"5727",4114,15722083,"Ch'ang",591,"España","Masculino",39,7246,0,2,0,0,42392.24,0
"5728",3282,15717426,"Armstrong",850,"Francia","Masculino",36,1039,0,1,1,1,40812.9,0
"5729",103,15722692,"Kazakova",464,"Francia","Masculino",38,7528,116439.65,1,1,0,75574.48,0
"5730",8124,15580149,"Fowler",638,"España","Masculino",41,9828,0,2,1,0,43889.41,0
"5731",3339,15720123,"Hudson",554,"España","Masculino",37,10575,0,2,1,0,166177.3,0
"5732",468,15799350,"Mao",632,"Francia","Masculino",41,3004,106134.46,1,0,1,105570.39,0
"5733",5044,15678201,"Robertson",548,"Francia","Femenino",46,4200,0,1,1,1,104469.06,1
"5734",8104,15738662,"Daluchi",652,"Alemania","Masculino",41,10048,159434.03,1,1,0,178373.93,0
"5735",9248,15804864,"Chu",670,"Francia","Femenino",27,10438,79336.61,1,1,1,26170.08,0
"5736",2515,15776348,NA,835,"Alemania","Masculino",20,3946,124365.42,1,0,0,180197.74,1
"5737",3652,15760216,"Pokrovskaya",718,"Francia","Femenino",49,7828,0,1,1,0,184474.72,1
"5738",4588,15693259,"Wallace",676,"Francia","Masculino",30,3383,128207.23,1,1,1,55400.17,0
"5739",4458,15815125,"Michael",668,"España","Masculino",45,9886,102486.21,2,1,1,158379.25,0
"5740",9990,15620443,"Fiorentino",711,"Francia","Femenino",81,10081,0,2,1,1,72276.24,0
"5741",6407,15629787,"Tu",652,"Francia","Masculino",27,5702,107303.72,2,0,0,44435.76,0
"5742",2350,15730673,"Dietz",567,"Alemania","Masculino",40,8253,122265.24,1,1,0,138552.74,0
"5743",1919,15629519,"Yen",472,"Francia","Femenino",37,9922,0,2,1,1,48357.9,0
"5744",3919,15728605,"Hung",697,"Francia","Masculino",40,10462,0,2,0,1,26543.28,0
"5745",4516,15703541,"Wang",772,"Alemania","Femenino",51,4725,143930.92,1,0,1,46675.51,1
"5746",3226,15612418,"Virgo",744,"Francia","Femenino",38,8881,0,2,0,0,20940.76,0
"5747",5422,15627971,"Coates",504,"Francia","Femenino",32,9983,206663.75,1,0,0,16281.94,0
"5748",4892,15635905,"Moran",616,"España","Femenino",32,1197,0,2,1,1,43001.46,0
"5749",705,15799384,"Collier",683,"Francia","Masculino",33,1435,0,1,0,0,73564.44,0
"5750",1216,15785290,"Hao",542,"Francia","Masculino",29,7170,0,1,1,0,8342.35,0
"5751",7077,15750476,"Hendrick",742,"España","Masculino",24,8324,0,NA,1,0,4070.28,0
"5752",5271,15769974,"Shih",679,"España","Femenino",35,1780,119182.73,1,0,0,121210.09,0
"5753",8070,15588587,"Stetson",752,"Francia","Femenino",36,5819,86837.95,1,1,1,105280.55,0
"5754",3640,15772423,"Liao",739,"Alemania","Masculino",54,1250,126418.14,1,1,0,134420.75,1
"5755",5827,15791550,"Kelly",696,"Francia","Masculino",27,6195,87637.26,2,0,0,196111.35,0
"5756",9295,15764927,"Rogova",753,"Francia","Masculino",92,7444,121513.31,1,0,1,195563.99,0
"5757",7249,15638329,"Uspensky",522,"Alemania","Masculino",25,9556,111432.13,1,1,1,168683.57,0
"5758",8389,15787155,"Yang",514,"España","Masculino",30,1222,0,1,0,1,125010.24,0
"5759",6431,15586993,"Giordano",655,"España","Femenino",56,2933,0,2,1,1,41782.7,0
"5760",8214,15718921,"Ho",625,"España","Masculino",32,8260,106957.28,1,1,1,134794.02,0
"5761",3683,15637461,"Ukaegbunam",758,"Francia","Masculino",35,10742,0,2,1,0,77951.84,0
"5762",72,15679611,"Andrews",734,"España","Femenino",37,2292,130404.92,1,0,0,34548.74,0
"5763",5409,15815530,"Chin",612,"Francia","Femenino",42,4418,75497.51,1,0,0,149682.78,0
"5764",6852,15737627,"Rivero",589,"Alemania","Femenino",20,8047,121093.29,2,1,0,3529.72,0
"5765",4706,15683993,"Knight",493,"Francia","Femenino",37,8357,142987.46,2,1,0,158840.99,0
"5766",6727,15725882,"Feng",618,"Alemania","Femenino",40,6815,133245.52,2,1,1,54495.82,0
"5767",1664,15782735,"Chukwuemeka",626,"Francia","Femenino",35,1441,0,1,0,0,80190.36,0
"5768",9842,15655175,"Wallace",740,"Alemania","Masculino",40,10238,114318.78,2,1,0,129333.69,1
"5769",3421,15609176,"Cawthorne",688,"Francia","Femenino",32,10288,0,2,0,1,177607.77,0
"5770",917,15739248,"Lin",727,"Francia","Masculino",52,10455,0,2,1,1,118429.02,0
"5771",8651,15801436,"K'ung",696,"Francia","Masculino",42,9496,0,1,0,0,126353.13,1
"5772",3277,15641114,"Power",701,"Francia","Masculino",37,3201,130091.5,1,1,1,120031.29,0
"5773",6457,15763111,"Niu",808,"España","Femenino",67,7716,124577.15,1,0,1,169894.4,0
"5774",4190,15778694,"Sievier",638,"Alemania","Femenino",26,9016,105249.76,2,1,1,23491.09,0
"5775",9373,15809800,"Korovina",726,"Francia","Femenino",38,8353,0,2,0,0,6787.48,0
"5776",4665,15627630,"Chiagoziem",599,"Francia","Femenino",41,5509,0,2,1,0,96069.82,0
"5777",2772,15723851,"Mazzanti",699,"España","Masculino",40,5898,0,1,1,0,78387.32,0
"5778",333,15578307,"Lucchese",512,"Francia","Femenino",33,6876,121685.31,2,1,1,83681.97,0
"5779",4250,15723481,"Wright",728,"España","Masculino",42,9957,0,2,0,1,41823.22,0
"5780",5764,15766288,"Ikechukwu",586,"Alemania","Femenino",36,8844,103700.69,1,1,0,194072.56,1
"5781",6623,15747168,"Sanders",626,"Alemania","Femenino",47,5196,103108.8,1,0,1,166475.44,1
"5782",2601,15681476,"Foveaux",520,"Francia","Femenino",39,8945,73493.17,1,0,1,109626.13,1
"5783",98,15688880,"Amechi",672,"Alemania","Masculino",40,2290,102980.44,1,1,0,1285.81,1
"5784",6271,15803136,"Postle",416,"Alemania","Femenino",41,1080,122189.66,2,1,0,98301.61,0
"5785",6472,15596303,"White",688,"Francia","Femenino",39,6093,0,2,1,0,53222.15,1
"5786",7240,15772479,"Napolitano",673,"Francia","Masculino",37,8961,0,2,0,0,163563.07,0
"5787",7230,15657306,"Kershaw",567,"Francia","Femenino",47,10377,0,1,0,0,110900.43,1
"5788",799,15747558,"Bryant",729,"España","Femenino",38,9482,0,2,1,0,189727.12,0
"5789",4034,15756920,"Genovesi",576,"Francia","Masculino",63,3460,70655.48,1,0,0,78955.8,1
